text,label,cleaned_text
"Varbūt #AizliegtaisPaņēmiens varētu papētīt, cik valsts iestādes tērē veselības apdrošināšanas polisēm un ko tās sedz? Sevišķi valsts kanceleja, saeima, MK un ministrijas?",-1,varbūt varēt papētīt cik valsts iestāde tērēt veselība apdrošināt polise ko tas segt sevišķs valsts kanceleja saeima mk ministrija
"piekrītu, ka daudz ko pelnījusi, pa ausīm,pa dibenu, bet mani visvairāk satrauc tas, ka tā arī nenāk būtiski kvalitatīvi labāka maiņa. te vairāk par to. jaunajā saeimā V pie labāko gala. tas ir traki. lai augtu, vajag labu konkurenci. 

ps.tu arī esi forša un ko dari = super! :)",-1,piekrist daudz ko pelnīt auss dibens es visvairāk satraukt tas nākt būtisks kvalitatīvs labs maiņa vairāk tas jauns saeima v labs gals tas traks augt vajag labs konkurence ps tu foršs ko darīt super
"Egils Helmanis: ""Draudzīgi rokās sadevušies paristi, progresīvie un viltus konservatīvie.

Šāds masīvs uzbrukums – no mediju kampaņas līdz progresīvo rosinātam balsojumam par mani Saeimā, notiek tādēļ, ka ""1:1"" neizdevās radīt sensāciju un iemīt mani zemē."" /Facebook 26-02-2023/",-1,egils helmanis draudzīgs roka sadot paristi progresīvs vilt konservatīvs šāds masīvs uzbrukums medijs kampaņa progresīvs rosināt balsojums es saeima notikt izdot radīt sensācija iemīt es zemēt facebook
"Vienvārdsakot, 1x gadā sanāk Saeimā pasēdēt arī naktī un principā neko nedarīt, jo valdība ir izdarījusi tā kā mācējusi.",-1,vienvārdsakot x gads sanākt saeima pasēdēt nakts princips kas darīt valdība izdarīt mācēt
"📍 Saeimā savākts nepieciešamais deputātu parakstu skaits aizsardzības ministres demisijas pieprasījumam

👉 latvijapirmajavieta.lv/saeim…

#LatvijaPirmajāVietā #Mūrniece",-1,saeima savākt pieciešams deputāts parakstīt skaits aizsardzība ministrs demisija pieprasījums 👉
🔴 Saeima pieņēmusi 2023. gada valsts budžetu. lsm.lv/raksts/zinas/ekonomik…,0,saeima pieņemt gads valsts budžets
"Pasaulē ir daudz nemaināmu lietu, piemēram… Zeme riņķo ap Sauli, ūdens ir slapjš, Markus Riva netiek uz Eirovīziju, Saeima darba apjomu nespēj sadalīt cilvēcīgi un par budžetu lemj vēl agrā rītā.
#Budzets2023",-1,pasaule daudz mainīt lietus piemērs zeme riņķot saule ūdens slapjš markuss riva tikt eirovīzija saeima darbs apjoms spēt sadalīt cilvēcīgs budžets lemt vēlēt agra rīts
"💥Saeimā pa nakti tiek skatīts Latvijai svarīgākais likumprojekts 2023.gadam-Valsts budžets. 
👉uzskatāms apliecinājums Latvijas valsts tiesiskumam un parlamentārajai demokrātijai-uzšpļaut uz to,kad tas skar varas intereses izstumt cauri savu ""sadīloto"". 
⚡️un mediji to pieņem!⚡️",-1,saeima nakts skatīt latvija svarīgs likumprojekts gads valsts budžets 👉uzskatāms apliecinājums latvija valsts tiesiskums parlamentārs demokrātija uzšpļaut tas kad tas skart vara interese izstumt caurs savs sadīloto medijs tas pieņemt
"🔔 9. martā likumprojekts par valsts budžetu 2023. gadam un budžeta ietvaru līdz 2025. gadam, kā arī budžetu pavadošie likumprojekti atbalstīti Saeimā otrajā galīgajā lasījumā.
mk.gov.lv/lv/jaunums/budzets…",0,marts likumprojekts valsts budžets gads budžets ietvars gads budžets pavadīt likumprojekts atbalstīt saeima otrs galīgs lasījums
"Ja pieņemtu priekšlikumus, tad budžets jāmaina un tas nav iespējams pēdējā lasījumā. Šāds formāts neder un demokrātijas dēļ rodās nejēdzīga 24h sēde pieņemot budžetu. 
Dalos pieredzē pēc nonstop 24h rekordsēdes Saeimā",-1,pieņemt priekšlikums budžets mainīt tas nav iespēt pēdējs lasījums šāds formāts derēt demokrātija rodās jēdzīgs h sēde pieņemt budžets dalīt pieredze nonstop h rekordsēdes saeima
"Valsts valoda ir ietverta Satversmē, bet realitātē mūsu pašu Saeima ir pieņēmusi citus likumus, kas ļauj publiskā saziņā valsts valodu nezināt. Sanāk, mēs paši izejam pret Satversmē teikto, kurā teikts, ka latviešu valoda ir vienīgā valsts valoda. VVC to neievēro. Kāpēc?",-1,valsts valoda ietvert satversme realitāte mēs pats saeima pieņemt cits likums kas ļaut publisks saziņa valsts valoda zināt sanākt mēs pats iziet satversme teikt kura teikt latvietis valoda vienīgs valsts valoda vvc tas ievērot kāpēc
"Vai ne? Valdība slēpj arī to, ka tajos laikos arī datorvīrusu tikpat kā nebija.",-1,valdība slēpt tas tas laiks datorvīruss tikpat būt
"“Darba grupa nav bijusi informēta par Tieslietu ministrijas nodomu šāda veida likumprojektu virzīt izskatīšanai Saeimā, un tā virzība darba grupā nav nekādā veidā vai formā atbalstīta” — tātad iznāk, ka Vītola kungs melo?",-1,darbs grupa nav būt informēt tieslietas ministrija nodoms šāda veids likumprojekts virzīt izskatīt saeima virzība darbs grupa nav kāds veids forma atbalstīt tātad iznākt vītols kungs melot
"Satversmes tiesa nebija CSL iniciātors. TM ignorēja darba grupas piedāvājumus, ieradās īsi pirms termiņa beigām, stādot priekšā CSL. Kā rāda vēlākie notikumi, CSL nav nepieciešams Satversmes sprieduma izpildei. Saeima spriedumu *jau* ir pilnībā izpildījusi.",-1,satversme tiesa būt csl iniciātors tm ignorēt darbs grupa piedāvājums ierast īss termiņš beigas stādīt priekša csl rādīt vēls notikums csl nav pieciešams satversme spriedums izpilde saeima spriedums pilnība izpildīt
"Pārfrāzējot epasta 3.punktu, jautājumi LTV - vai ir kāds skaidrojums tēmu lokam, kas ir pedējo pāris nedēļu laikā aktualizēts ? Vai medija vadība (valde) vai naudas devēji (Saeima) kaut kādā veidā kontrolē un ietekmē saturu? Kādi ir redakcionālās neatkarības standarti LTV?",-1,pārfrāzēt epasts punkts jautājums ltv kāds skaidrojums tēma lakt kas pedējo pāris nedēļa laiks aktualizēt medijs vadība valde nauda devējs saeima kāds veids kontrolēt ietekmēt saturēt kāds redakcionāls atkarība standarts ltv
"Saeimā, gaidot kad kaut kas interesants sāks notikt... (Budžeta pavadošajiem likumprojektiem iet cauri) #budzets2023",-1,saeima gaidīt kad kas interesants sākt notikt budžets pavadīt likumprojekts iet caurs
👥Saeima aicina pieteikties Ēnu dienai parlamentā saeima.lv/lv/aktualitates/sa…,0,saeima aicināt pieteikt ēna diena parlaments
"… kaut kas līdzīgs bija vērojams, kad Latvijas ceļš pēc neiekļūšanas Saeimā piketēja pie IeM (ar saucieniem “par tiesiskumu”), kad vienu viņu darboni, bija aizturējusi šķiet VP 🤦‍♂️ Vēsturei šķiet piemīt spirāles forma…",-1,kas līdzīgs vērot kad latvija ceļš iekļūt saeima piketēt iem sauciens tiesiskums kad viena viņš darbonis aizturēt šķist vp vēsture šķist piemīt spirāle forma
"Šī ir tā pati partija, kuras līdzpriekšsēdētājs vadīja Veselības ministriju un ir līdzatbildīgs pie situācijas nozarē. Pamodās pēc neievēlēšanas Saeimā un cīnīsies par taisnību. 🤡",-1,šis pats partija kurš līdzpriekšsēdētājs vadīt veselība ministrija līdzatbildīgs situācija nozare pamost ievēlēt saeima cīnīt taisnība
"Un ko tieši viņi kā mazākums valdībā var izdarīt pret visu bremzējošo Apvainoto sarakstu un profesionālajiem šantāžistiem/laivas šūpotājiem NA? Es jau valdības veidošanas posmā paredzēju, ka JV būs zaudētāji no šī, bet kāda bija alternatīva?",-1,ko tiešs viņš mazākums valdība izdarīt viss bremzēt apvainot saraksts profesionāls šantāžists laiva šūpotājs na es valdība veidot posms paredzēt jv zaudētājs šis kāds alternatīva
"Nepiekrītu vnk matemātiskai pieejai skolu slēgšanai, ir jāizvērtē katra skola, kritērijiem jàbūt gan attālumiem, gan iedzīvotāju blīvumam, gan bērnu vecumam. Domājam par CILVĒKIEM, lūdzu #Saeima #izglītība #Latvijaslauki",-1,piekrist vnk matemātisks pieeja skola slēgt izvērtēt katra skola kritērijs jàbūt attālums iedzīvotājs blīvums bērns vecums domāt cilvēks lūgt
"Gaidāmās likmes oficiāli būs zināmas, kad par @IZM_gov_lv priekšlikumu tiks lemts valdībā. Provizoriski paredzams, ka pēc izmaiņām pirmskolas izglītībā zemākā likme varētu būt 7,75 eiro stundā un pārējos līmeņos - 8,5 eiro stundā.",0,gaidīt likme oficiāls zināt kad gov lv priekšlikums lemt valdība provizorisks paredzēt izmaiņa pirmskolas izglītība zems likme varēt eiro stunda pārējs līmenis eiro stunda
"Valsts aizsardzības dienesta likumu pieņemot. Klasiski komisijai- skābekļa bads. Kāds darbs tādi rezultāti.

#AizsardzībasKomisija #Saeima #KvalitatīaLikumdošana",-1,valsts aizsardzība dienests likums pieņemt klasisks komisija skābeklis bads kāds darbs tāds rezultāts
"Būsim reāli, pat  200 (bez miljonu gadu) sab. darba stundu Latvijai nestu lielāku labumu Latvijai, nekā viņas darbībā Saeimā. Kaut kāda meme deputāts. Pis.",-1,reāls miljons gads sab darbs stunda latvija nest liels labums latvija viņš darbība saeima kāds meme deputāts pis
"Gloria! Rīgas pilsētas tiesa 14. Saeimā ievēlētajai deputātei Glorijai Grevcovai, kura apsūdzēta par nepatiesu ziņu sniegšanu Centrālajai vēlēšanu komisijai, piespriedusi sabiedrisko darbu 160 stundu apmērā. Kur Glorija Grevcova ""atstrādās""? Tikai nepareizās versijas...",-1,gloria rīga pilsēta tiesa saeima ievēlēt deputāte glorija grevcovai kura apsūdzēt patiess ziņa sniegt centrāls vēlēšanas komisija piespriest sabiedrisks darbs stunda apmērs kurt glorija grevcova atstrādāt pareizs versija
Kariņa valdība un konkrēti Vitenbergs pērn nepieņēma piedāvājumu iegādāties lētu sašķidrināto gāzi puaro.lv/politika/karina-val… via @puarolv,-1,kariņa valdība konkrēts vitenbergs pērn pieņemt piedāvājums iegādāt lēts sašķidrināt gāzt via
"✅Iniciatīva @zalaisbarometrs organizē #zaļaisgrils diskusiju – ministru debates  “100 dienas valdībā: UZSĀKTAIS klimata, dabas un vides politikā”. lob.lv/2023/03/ministru-deba… #zaļaisbarometrs #aktīvoiedzīvotājufonds #videspolitika",0,iniciatīva organizēt diskusija ministrs debates diena valdība uzsākt klimats daba vide politika
"""Baidenam jāizlemj, vai nodot Hāgai amerikāņu  savāktos pierādījumus par krievu zvērībām un uzbrukumiem civilajai infrastruktūrai. Pentagons ir pret, lai neradītu precedentu, ko var izmantot pret amerikāņiem, bet pārējā valdība un izlūkdienesti ir par šādu prezidenta lēmumu""",0,baidenam izlemt nodot hāga amerikānis savākt pierādījums krievs zvērība uzbrukums civils infrastruktūra pentagons radīt precedents ko izmantot amerikānis pārējs valdība izlūkdienests šāda prezidents lēmums
"Vācijā deputātu par daudz, arī pēc reformas par daudz. Tagadējā Bundestāgā optimāli būtu 496.
Latvijā — par maz, tagadējā Saeimā optimāli būtu 145.
Gan Latvijā, gan Vācijā, gan visur citur optimālu deputātu skaitu nosaka viens un tas pats kubsaknes likums:
ritvars.wordpress.com/2012/0…",0,vācija deputāts daudz reforma daudz tagadējs bundestāgs optimāls būtu latvija maz tagadējs saeima optimāls būtu latvija vācija visur citur optimāls deputāts skaits nosacīt viens tas pats kubsakne likums
"Valdība apstiprināja IZ par Digitālās transformācijas ES jauno finanšu instrumentu DigitalEurope. 

🌱Iespēja BIZ, GOV, organizācijām pretendēt uz 50% līdzfinansējumu!

🌱 Uz valsts līdzfinansējumu varēs pretendēt arī valsts augstskolas un institūti!

varam.gov.lv/lv/jaunums/vara…",1,valdība apstiprināt digitāls transformācija es jauns finanses instruments digitaleurope iespēt biz gov organizācija pretendēt līdzfinansējums valsts līdzfinansējums pretendēt valsts augstskola institūts
Piektdien Saeimā norisināsies konference “Baltijas un Ziemeļvalstu ES sarunas 2023: vienotāki kā jebkad?” saeima.lv/lv/aktualitates/sa… #EUConversations2023,0,piektdien saeima norisināties konference baltija ziemeļvalsts es saruna vienot jebkad
"@asauka Vai kādam ir priekšstats, uz kādu ieņēmumu apjomu cer valdība ar šo amorālo nodokļa iekasēšanas metodi? @krisjaniskarins iespiedis @aseradens Jāņa Reira recepšu grāmatā?",-1,kāds priekšstats kāds ieņēmums apjoms cers valdība šis amorāls nodoklis iekasēt metode iespiest jānis reira recepte grāmata
"Un ļoti labi! Lai valdībā beidz muldēt par savu lielo atbildību un rūpēties par savu kabatu, bet sāk domāt par valsti un cilvēkiem. Prezidentam arī tikai sava ievēlēšana svarīga.",-1,ļoti labs valdība beigt muldēt savs liels atbildība rūpēt savs kabata sākt domāt valsts cilvēks prezidents savs ievēlēt svarīgs
"Redzu, ka tev šī ir skumja diena, laikam tāpēc ka tavi senči - padomju kolaboranti nespēja pietiekami daudz latviešus tajos vagonos sastūķēt, lai tu mūsdienās no kādas lūzeru partijas tiktu Saeimā.",-1,redzēt tu šis skumjš diena laiks tavs sencis padome kolaboranti spēt pietiekams daudz latvietis tas vagons sastūķēt tu mūsdienas kāds lūzeru partija tikt saeima
"Ja @valstsgriba otrais ievēlēšanas termiņš Saeimā jau nograuzts; JV kandidātu- Bražes, Dombrovska= iebalsot mazcerīgi / Apvienoto- Pīlēns nez vai pats grib graut biznesu
=> laikam balstīšu @InetaZiemele kandidatūru. 
Kā visiem juristiem- ir N ""trūkumu"", taču kopumā- loģiska",-1,otrs ievēlēt termiņš saeima nograuzt jv kandidāts bražes dombrovska iebalsot mazcerīgi apvienot pīlēns nez pats gribēt graut bizness laiks balstīt kandidatūra viss jurists n trūkums kopums loģisks
"Kāpēc lietuvieši visu dara pareizi, bet mūsu valdība un saeima kā sapinušies visu dara kremlim par labu?",-1,kāpēc lietuvietis viss darīt pareizs mēs valdība saeima sapīt viss darīt kremlis labs
"👉 Valdība izskata iespējas Latvijas bankas aplikt ar peļņas virsnodokli. Jautājums - vai tā būs pati banka, kas to virsnodokli maksās? 🤔 EDMUNDS ZIVTIŅŠ paskaidro. #LatvijaPirmajāVietā #Zivtiņš",0,👉 valdība izskatīt iespēja latvija banka aplikt peļņa virsnodokli jautājums pats banka kas tas virsnodokli maksa edmunds zivtiņš paskaidrot
"Tas ir nākotnes Latvijas lauku skolotàjs - viņš cenšas izlīdzināt inflācijas radītos zaudējumus, kurus gadiem ignorē valdība...
Nu, jā, valdības algas šogad sasniegušas Šveices ministru algu līmeni un ar tādu, skolotājus-ubagus grūti saprast...
nitter.net/HumansNoContext/…",-1,tas nākotne latvija lauks skolotàjs viņš cenšas izlīdzināt inflācija radīt zaudējums kurš gads ignorēt valdība valdība alga šogad sasniegt šveice ministrs alga līmenis tāds skolotājs ubags grūts saprast
"Šobrīd valdība pārskata Latvijas klimata un enerģētikas plānu, un ceru, ka valdība to veidos atbilstoši zinātnes atziņām, lai cik neērtas tās būtu. Somija, piemēram, klimatneitralitāti grib sasniegt līdz 2035. gadam.",1,šobrīd valdība pārskatīt latvija klimats enerģētika plāns cers valdība tas veids atbilst zinātne atziņa cik ērts tas būtu somija piemērs klimatneitralitāti gribēt sasniegt gads
"""O. Grigus uzsvēra, ka pirms gada, atbildot uz “Delnas” jautājumu par to, kuri likumi tiek neievēroti valsts budžeta pieņemšanas gaitā, Finanšu ministrija pilnīgi nepārprotami apliecināja, ka valdība tiešām neievēro virkni normatīvo aktu.""",-1,o grigus uzsvērt gads atbildēt delna jautājums tas kurš likums ievērot valsts budžets pieņemt gaita finanses ministrija pilnīgs pārprast apliecināt valdība tiešs ievērot virkne normatīvs akts
"Atbilde, vai var pastāvēt neitralitāte humānajai palīdzībai - UA tas esot prasījis ilgas nedēļas, lai vienotos ar ANO, jo viņi nesaprata, ka Ukrainas valdība ir pilnībā funkcionāla, kā arī konfliktam nav divas puses - tas ir radies no vienas puses. Šī ir jauna situācija sistēmai",-1,atbilde pastāvēt neitralitāte humāns palīdzība ua tas būt prasīt ilgas nedēļa vienot ano viņš saprast ukraina valdība pilnība funkcionāls konflikts nav divi puse tas rast viena puse šis jauns situācija sistēma
Valdība šodien atbalstīja @veselibasmin ieceri ziedot Ukrainai medicīniskās ierīces 297 861 eiro vērtībā.,1,valdība šodien atbalstīt iecerēt ziedot ukraina medicīnisks ierīce eiro vērtība
"Nav pārliecības, ka Igaunijas valdība spēs nākt klajā ar rakstisku piedāvājumu, kas neprasīs nekādas garantijas. Gan jau atkal mainīs nosacījumus un nespēs uzminēt kāda ir Latvijas stratēģija. Nu mūsu birokrātija ir gatava saņemt iesniegumus. “Zītarus” nolīgsim vest sarunas.",-1,nav pārliecība igaunija valdība spēt nākt klajš rakstisks piedāvājums kas prasīt kāds garantija atkalt mainīt nosacījums spēt uzminēt kāds latvija stratēģija mēs birokrātija gatavs saņemt iesniegums zītarus nolīgt vest saruna
"Ziemeļmaķedonija plāno nodot Ukrainai 12 padomju ražojuma triecienhelikopterus ""Mi-24"", paziņoja Ziemeļmaķedonijas aizsardzības ministre Slavjanka Petrovska.

Telekanālam ""Alsat"" viņa sacīja, ka par helikopteru nodošanu Ukrainai Ziemeļmaķedonijas valdība lems trešdien.",0,ziemeļmaķedonija plāns nodot ukraina padome ražojums triecienhelikopterus mi paziņot ziemeļmaķedonijas aizsardzība ministrs slavjanka petrovska telekanāls alsat viņš sacīt helikopters nodot ukraina ziemeļmaķedonijas valdība lemt trešdien
