text,label,cleaned_text
"Es būtu pārsteigta, ja UP nav nogūlies uz grunts, lai uzpeldētu uz prezidenta izvēles brīdi.
#
Tas bija diezgan skaidrs jau pirms gada – ar lielu (Latvijas apstākļiem milzīgu) naudu ievilka Saeimā pietiekami lielu varzu, kas par viņu var nobalsot, un varbūt savaņģot vēl kādus.",-1,es būtu pārsteigta up nav nogūlies grunts uzpeldētu prezidenta izvēles brīdi tas diezgan skaidrs gada lielu latvijas apstākļiem milzīgu naudu ievilka saeimā pietiekami lielu varzu kas viņu nobalsot varbūt savaņģot vēl kādus
"Traki, Traki, tad jau melot drīkst un tas nav likuma pārkāpums. Tāpēc mūsu valsts ir kur ir no šie ļaundari staigā un turpina sēdet Saeima nevis izcieš sodu un nākošie kuri nāk dara to pašu, jo zina, ka nekas viņiem nedraud.",-1,traki traki melot drīkst tas nav likuma pārkāpums mūsu valsts kur šie ļaundari staigā turpina sēdet saeima izcieš sodu nākošie kuri nāk dara to pašu zina nekas viņiem nedraud
"Tieši tā. Iedotu algas budžetu uz visiem 100 deputātu. Un pēc loģikas, jo mazāk deputātu, jo lielākas algas. Tad būtu saprotams algu pielikums. Savādāk nu jau norma, nāk tēvs un ņem līdzi dēlu pasēdēt Saeimā. Tādi, kā ģimenes uzņēmumi top.",-1,tieši iedotu algas budžetu visiem deputātu loģikas mazāk deputātu lielākas algas būtu saprotams algu pielikums savādāk norma nāk tēvs ņem līdzi dēlu pasēdēt saeimā tādi ģimenes uzņēmumi top
"1920.g.18.martā Tautas padome pieņēma likumu par vienīgo maksāšanas līdzekli (ieviesa LV rbl.) un agrāko parādu nokārtošanu. Pret Latvijas naudas ieviešanu neprotestēja, bet Agrāko naudas noguldītāju deputāti Saeimā un no 18.marta lik. cietušo kongresi, bija LV politikdiena.",0,g martā tautas padome pieņēma likumu vienīgo maksāšanas līdzekli ieviesa lv rbl agrāko parādu nokārtošanu latvijas naudas ieviešanu neprotestēja agrāko naudas noguldītāju deputāti saeimā marta lik cietušo kongresi lv politikdiena
"4 - nu izraksies, ierakstīsi tviterī, varbūt sacelsi troksni, varbūt pat attiecīgais korumpants izgāzīsies nākamajās vēlēšanās. Un? Ko tas izmainīs? Mums bloody Šlesers ir Saeimā, nu kas mums vēl būtu jāievēl, lai būtu vēl uzkrītošāk. Šķēle? Būvnieku karteļa biedri?",-1,izraksies ierakstīsi tviterī varbūt sacelsi troksni varbūt attiecīgais korumpants izgāzīsies nākamajās vēlēšanās ko tas izmainīs mums bloody šlesers saeimā kas mums vēl būtu jāievēl būtu vēl uzkrītošāk šķēle būvnieku karteļa biedri
"26.marts - Lībiešu mantojuma diena. To sagaidot, piektdien Saeimā tikāmies ar Lībiešu institūta vadītāju Valtu Ernštreitu. Paldies par lielisko, rosinošo un pozitīvo sarunu! Lībiešu mantojums ir neatņemam daļa Latvijas vēsturē un identitātē. 💚Foto: @Jekaba11",1,marts lībiešu mantojuma diena to sagaidot piektdien saeimā tikāmies lībiešu institūta vadītāju valtu ernštreitu paldies lielisko rosinošo pozitīvo sarunu lībiešu mantojums neatņemam daļa latvijas vēsturē identitātē foto
"Latvijas problēma nav Kariņš, tā ir vatainā publika un vatņiki visos līmeņos, gan saeimā, gan pilsētu un novadu domēs. Bez tādiem kā Kariņš un Levits Latvija atpaliktu vēl vairāk.",-1,latvijas problēma nav kariņš vatainā publika vatņiki visos līmeņos saeimā pilsētu novadu domēs tādiem kariņš levits latvija atpaliktu vēl vairāk
"Saeima otrajā lasījumā atbalsta aizliegumu iegādāties tabakas izstrādājumus personām, kas jaunākas par 20 gadiem saeima.lv/lv/aktualitates/sa…",0,saeima otrajā lasījumā atbalsta aizliegumu iegādāties tabakas izstrādājumus personām kas jaunākas gadiem
"Ja valdība būtu ieinteresēta Latvijas enerģētiskās neatkarības stiprināšanā: 1) būtu skaidrs vajag LNG vai nē, 2) kāds ir valsts uzstādījums, 3) konkurs, nevis gaidīt brīnumu., 4) Inčukalna gāzes krātuve ir izcils arguments bet negarantē biznesam/iedzivotājiem paceļamu cenu.",-1,valdība būtu ieinteresēta latvijas enerģētiskās neatkarības stiprināšanā būtu skaidrs vajag lng kāds valsts uzstādījums konkurs gaidīt brīnumu inčukalna gāzes krātuve izcils arguments negarantē biznesam iedzivotājiem paceļamu cenu
"Pagājušā gada maijā valdība nolēma, ka no nākamā gada 1.janvāra publiskās vietās jābūt defibrilatoriem, lai palielinātu iespēju izglābt cilvēka dzīvību. Veselības ministrija norāda - aizvien notiek normatīvo aktu saskaņošana.",0,pagājušā gada maijā valdība nolēma nākamā gada janvāra publiskās vietās jābūt defibrilatoriem palielinātu iespēju izglābt cilvēka dzīvību veselības ministrija norāda aizvien notiek normatīvo aktu saskaņošana
"Jau valdības atbalstu guvušais priekšlikums par iestājpārbaudījumu atcelšanu vidusskolās ir slikti slikti un tikai lieku reizi apliecina cik viss tur ir slikti. Gan valdībā, gan nozarē.",-1,valdības atbalstu guvušais priekšlikums iestājpārbaudījumu atcelšanu vidusskolās slikti slikti lieku reizi apliecina cik viss tur slikti valdībā nozarē
"mjā, kaut kā gadiem ejot arī mana attieksme pret privātiem ieročiem mainījusies. Tā vien šķiet, ka ja iedzimto tauta nav bruņota, to nerespektē ne pašu valdība, ne svešinieki",-1,mjā gadiem ejot mana attieksme privātiem ieročiem mainījusies šķiet iedzimto tauta nav bruņota to nerespektē pašu valdība svešinieki
"Nē, LTV, LSM, Latvijas radio finansē valdība, SIF un sazin kas vēl, tad nu tiem arī pakaļā lien. Bet mes nezinām, kas sab.mediju redaktorus,  žurnālistus finansē personīgi,  kāpec viņi ir tik labvēlīgi pret bankām, progresīvajiem, demokrātiem, migrāciju, krieviem, Sorosu utt, utt",-1,ltv lsm latvijas radio finansē valdība sif sazin kas vēl tiem pakaļā lien mes nezinām kas redaktorus žurnālistus finansē personīgi kāpec viņi labvēlīgi bankām progresīvajiem demokrātiem migrāciju krieviem sorosu utt utt
"""Ja tevi apmierina tavs darbs un alga, valdība, dzīvesvieta, draugi un dzīvesbiedrs - apsveicu, tev ir labi piemeklēti trankvilizatori.""",-1,tevi apmierina tavs darbs alga valdība dzīvesvieta draugi dzīvesbiedrs apsveicu tev labi piemeklēti trankvilizatori
"Izņemot, tā ir valdība, kas liek Rīgai izlīdzināšanas fondā dotēt pašvaldības, kurām jau pietiek naudas to pamatfunkcijām, kamēr Rīgai ir cilvēku skaitam proporcionāli nepietiekams finansējums, un tā ir valdība, kas pārdalīja IIN ienākumus no pašvaldībām uz valsts budžetu",-1,izņemot valdība kas liek rīgai izlīdzināšanas fondā dotēt pašvaldības kurām pietiek naudas to pamatfunkcijām rīgai cilvēku skaitam proporcionāli nepietiekams finansējums valdība kas pārdalīja iin ienākumus pašvaldībām valsts budžetu
"Ineta Lipša: Es domāju, ka Latvijas vēsturē ir bijušas daudz sievietes, kuras pelnījušas pieminekli. Piemēram, tā ir Berta Pīpiņa, kura tika ievēlēta 4. Saeimā un bija pirmā sieviete Latvijas parlamentā. #1pret1",1,ineta lipša es domāju latvijas vēsturē bijušas daudz sievietes kuras pelnījušas pieminekli piemēram berta pīpiņa kura ievēlēta saeimā pirmā sieviete latvijas parlamentā
Saeima šodien galīgajā lasījumā pieņēmusi grozījumus Ukrainas civiliedzīvotāju atbalsta likumā par uzņēmumu ienākuma nodokļa atvieglojumiem par ziedojumiem Ukrainai caur sabiedriskā labuma organizācijām vai budžeta iestādēm.,0,saeima šodien galīgajā lasījumā pieņēmusi grozījumus ukrainas civiliedzīvotāju atbalsta likumā uzņēmumu ienākuma nodokļa atvieglojumiem ziedojumiem ukrainai sabiedriskā labuma organizācijām budžeta iestādēm
"2035.gads.
Valdība lēma piešķirt vēl 5 000 000 000 euro ko novirzīt kompensācijām marihuānas ražotājiem.",-1,gads valdība lēma piešķirt vēl euro ko novirzīt kompensācijām marihuānas ražotājiem
"Pārāk maz uzņēmumos darba valoda ir latviešu.
Tā ir patiesā situācija- latviešu tautai Satversmē solītās garantijas ir palikušas uz papīra. Izpildvara bez stingra regulējuma nespēj nodrošināt solīto.
@Saeima",-1,pārāk maz uzņēmumos darba valoda latviešu patiesā situācija latviešu tautai satversmē solītās garantijas palikušas papīra izpildvara stingra regulējuma nespēj nodrošināt solīto
"Nekas, mums arī ātri viss latviskojas ... ""tikai"" nieka 33 gadi pagāja, lai Saeima lemtu, ka Latvijā demonstrējamām filmiņām krieviski titrus nevajagot ...",-1,nekas mums ātri viss latviskojas nieka gadi pagāja saeima lemtu latvijā demonstrējamām filmiņām krieviski titrus nevajagot
"Tautiešiem ar prezidenta (pār)vēlēšanu ir maz sakara. Skutelis jau visai labi parāda, kas ar tautiešiem notiek. Smējās par ""kovids nau, kovids neeksistē"", tagad pats ir ""valdība laba, prezidents laps"" eksemplārs.",-1,tautiešiem prezidenta vēlēšanu maz sakara skutelis visai labi parāda kas tautiešiem notiek smējās kovids nau kovids neeksistē tagad pats valdība laba prezidents laps eksemplārs
"Uzdot jautājumus par ikvienu blēdību vai cūcību, kuras pamatojumā ir frāze “klimata mērķi”, mūsdienās nozīmē nostāties uz kara takas vai tikt pieliktam pie sienas. Valdībā nav nevienas personas ar pautiem vai politiķa ar sirdsapziņu, no tiem velti gaidīt tādus jautājumus.",-1,uzdot jautājumus ikvienu blēdību cūcību kuras pamatojumā frāze klimata mērķi mūsdienās nozīmē nostāties kara takas pieliktam sienas valdībā nav nevienas personas pautiem politiķa sirdsapziņu tiem velti gaidīt tādus jautājumus
"Tas tikai kārtējo reizi pierāda, ka nav valdībā neviena saimnieka! Katra valsts institūcija vai kapitālsabiedrība dara pēc saviem ieskatiem, nav nekāda kopīga redzējuma. Un tagad taisa baigo izmeklēšanu. 😂",-1,tas kārtējo reizi pierāda nav valdībā neviena saimnieka katra valsts institūcija kapitālsabiedrība dara saviem ieskatiem nav nekāda kopīga redzējuma tagad taisa baigo izmeklēšanu 😂
"Un šie nejēgas ir Ulda Pīlēna daudzinātie eksperti, kurus viņš iestūma Saeimā. Liels paldies!",-1,šie nejēgas ulda pīlēna daudzinātie eksperti kurus viņš iestūma saeimā liels paldies
"🔶 Saeima ceturtdien pieņēma likumu ""Par valsts budžetu 2023.gadam un budžeta ietvaru 2023., 2024. un 2025.gadam”. Šogad finansējums veselības nozarei būs 1,6 miljardi eiro, papildus nozarei šogad ir piešķirti 85,8 miljoni eiro.
Vairāk lasi šeit: vm.gov.lv/lv/jaunums/saeima-…",0,saeima ceturtdien pieņēma likumu valsts budžetu gadam budžeta ietvaru gadam šogad finansējums veselības nozarei miljardi eiro papildus nozarei šogad piešķirti miljoni eiro vairāk lasi šeit
"Kad tiek plānota ministra dienas kārtība šodien, diez vai tiek ņemts vērā, ka viņi visu nakti pavadījuši Saeimā.",0,kad plānota ministra dienas kārtība šodien diez ņemts vērā viņi visu nakti pavadījuši saeimā
"✅ Saeima 9.martā galīgajā lasījumā pieņēma #budžets2023 un budžeta ietvara 2023., 2024. un 2025. gadam likumu. 

⚖️ Šogad tieslietu nozarē #budžets2023 paredz veicināt pieejamību neatkarīgai tiesu varai un kvalitatīviem pakalpojumiem tieslietu jomā.

ℹ️: fm.gov.lv/lv/jaunums/budzets…",1,saeima martā galīgajā lasījumā pieņēma budžeta ietvara gadam likumu šogad tieslietu nozarē paredz veicināt pieejamību neatkarīgai tiesu varai kvalitatīviem pakalpojumiem tieslietu jomā ℹ
"Tas tikai parāda cik aplama ir Saeimas darba organizācija. Nakts darbs nav produktīvs un lēmumi būs sasteigti, jo ""visi tak ir noguruši...""

Ja Saeimas sēdes ir reti, tad nav brīnums, ka ir šāds formāts.
Ja Saeima šādi strādā, tad ko var gribēt no citiem?",-1,tas parāda cik aplama saeimas darba organizācija nakts darbs nav produktīvs lēmumi sasteigti visi noguruši saeimas sēdes reti nav brīnums šāds formāts saeima šādi strādā ko gribēt citiem
"Dodiet Trusītim laiku, gan viņš atradīs pareizo atbildi… Nē, tas nebūs tvīts par budžetu, šitā Saeima nav spējīga atrast pat krānu savās biksēs.

Es vnk tikko sapratu, ka nekas nav tā sabojājis mana miega kvalitāti kā Monster enerģijas dzērieni :((((",-1,dodiet trusītim laiku viņš atradīs pareizo atbildi tas nebūs tvīts budžetu šitā saeima nav spējīga atrast krānu savās biksēs es vnk sapratu nekas nav sabojājis mana miega kvalitāti monster enerģijas dzērieni
"Teica, ka 13.Saeima ir sliktākais,kas var būt! 14.jau tagad pārsit! Frakciju vienošanās ir stiprāka par džentelmeņa vārdu. Aiz skaistiem vārdiem un uzvalkiem slēpjas sīkas, zaglīgas dvēselītes.",-1,teica saeima sliktākais kas tagad pārsit frakciju vienošanās stiprāka džentelmeņa vārdu skaistiem vārdiem uzvalkiem slēpjas sīkas zaglīgas dvēselītes
"Būtu labāk, ja  Rukšānes ""padomju sieviešu naratīvs"" būtu palicis tikai grāmatās, nevis ievazāts Saeimā, kur Rukšāne kopā ar AlkatībaiPar partijas biedriem aizstāvēja koloarado lentas, rašistu ielaišanu Latvijā u.c.",-1,būtu labāk rukšānes padomju sieviešu naratīvs būtu palicis grāmatās ievazāts saeimā kur rukšāne kopā alkatībaipar partijas biedriem aizstāvēja koloarado lentas rašistu ielaišanu latvijā u c
"Dmitrij, laiks atpakaļ uz skolu vēsturi mācīties! Bez Ulmaņa nebūtu Latvijas valsts ne 1918. g., ne 1991. gadā. Apvērsums notika, lai novērstu, ka varu nelikumīgi pārņem komunisti, kas tika gatavots. Saeima tiktu atlaista tik un tā. Tikai Ulmanis deva bagātākos laikus LV vēsturē.",-1,dmitrij laiks atpakaļ skolu vēsturi mācīties ulmaņa nebūtu latvijas valsts g gadā apvērsums notika novērstu varu nelikumīgi pārņem komunisti kas gatavots saeima tiktu atlaista ulmanis deva bagātākos laikus lv vēsturē
"Jūs paši Saeimā, bez pilsoņu balsu vākšanas, šo ierosināt nevarat?",-1,jūs paši saeimā pilsoņu balsu vākšanas šo ierosināt nevarat
"Jā, nevar nepiekrist autoram, tāda tumsonība LR Saeimā sen nav manīta. Šāda politika bija raksturīga LPSR politiskajiem līderiem. pietiek.com/raksti/pirmoreiz…",-1,nevar nepiekrist autoram tāda tumsonība lr saeimā sen nav manīta šāda politika raksturīga lpsr politiskajiem līderiem
"Nebija ne referenduma par to, ne arī vēlēšanās kādas partijas solīja un tā saņemot vairākumu Saeimā!
Es par to nebalsoju!",-1,nebija referenduma to vēlēšanās kādas partijas solīja saņemot vairākumu saeimā es to nebalsoju
"Skaidrības labad būtu jālabo Satversme un jāiestrādā sistēma līdzīgi kā ar prezidentu. Proti, ja Saeima Satversmes tiesas smādēto likumu negroza, tad par to tiek rīkots referendums. Pie reizes tauta lemj - kurš ir atlaižams - ST vai Saeima.",0,skaidrības būtu jālabo satversme jāiestrādā sistēma līdzīgi prezidentu proti saeima satversmes tiesas smādēto likumu negroza to rīkots referendums reizes tauta lemj kurš atlaižams st saeima
"Ļoti žēl par konservatīvajiem, ka netika14. Saeimā, tur bija 4 labi, godprātīgi ministri, kas strādāja ar atdevi un bija savā vietā, ar atbildību par ieņemamo amatu, ko nevar teikt par esošajiem, kaut vai Čakšu- nulle pret Anitu Muižnieci. Žēl ka tā.",-1,ļoti žēl konservatīvajiem netika saeimā tur labi godprātīgi ministri kas strādāja atdevi savā vietā atbildību ieņemamo amatu ko nevar teikt esošajiem čakšu nulle anitu muižnieci žēl
"Slēpjas tas, ka  Vienotība (un tās mātes partijas JL un zatlerieši) vienmēr bijuši krievinātāju kartelī.
Vienotībai patīk netīros darbus darīt ar citu rokām gan kampjot kovida laikā, gan ielaižot rašistus Latvijā.
Tāpēc vajadzēja AlkatībaiPar 13. Saeimā un ""progresīvos"" 14.Saeimā",-1,slēpjas tas vienotība tās mātes partijas jl zatlerieši vienmēr bijuši krievinātāju kartelī vienotībai patīk netīros darbus darīt citu rokām kampjot kovida laikā ielaižot rašistus latvijā vajadzēja alkatībaipar saeimā progresīvos saeimā
"Jums saeimā nav ko darīt? Kur Jūsu reālie darbi? Kāpēc Latvijā 30 gadus pastāv divvalodība? Kāpēc 30 gadu laikā nav nodrošināta apmācība valsts valodā visās skolās? Kādēļ Rīga rusificēta, valsts mediji prokrieviski..  Tādēļ, ka daži labi speciāli bremzē, pēta, kas vīrs, kas sieva",-1,jums saeimā nav ko darīt kur jūsu reālie darbi kāpēc latvijā gadus pastāv divvalodība kāpēc gadu laikā nav nodrošināta apmācība valsts valodā visās skolās kādēļ rīga rusificēta valsts mediji prokrieviski daži labi speciāli bremzē pēta kas vīrs kas sieva
"❗️  Šodien Saeimā radās iniciatīva noņemt valsts finansējumu tiem sportistiem, kas spēlēs ar Krieviem. Murgiem nav robežu. 😵‍💫 Iniciatīva tika noraidīta. VILIS KRIŠTOPANS izsakās. #LatvijaPirmajāVietā #Krištopans #sports",-1,šodien saeimā radās iniciatīva noņemt valsts finansējumu tiem sportistiem kas spēlēs krieviem murgiem nav robežu 😵 iniciatīva noraidīta vilis krištopans izsakās
"Vai bija vērts uztraukties par PRO iekļūšanu valdībā, ja ""Apvienotā saraksta"" attieksme pret migrantu importēšanu acīmredzot ir tikpat plantatoriska? Nu jau runā par ""mazāk kvalificētajiem"".
Un NA ir tikai par mata tiesu labāka.😠
Nē,latviešu īpatsvars būtiskāks par IKP izaugsmi.",-1,vērts uztraukties pro iekļūšanu valdībā apvienotā saraksta attieksme migrantu importēšanu acīmredzot tikpat plantatoriska runā mazāk kvalificētajiem na mata tiesu labāka 😠 latviešu īpatsvars būtiskāks ikp izaugsmi
